layer	condition	metric	mean	ci_low	ci_high	n
19	counterfactual_rationale:alpha=1	random_gain	-0.00028177654301678694	-0.003095746661225955	0.00171597027392299	108
19	counterfactual_rationale:alpha=1	rescue_gain	-0.004190706820399673	-0.007110361568629741	-0.0012001024421166523	108
19	counterfactual_rationale:alpha=1	rescue_logp	-0.6325242217216227	-0.6709669472373746	-0.5958401837800112	108
19	counterfactual_rationale:alpha=1	residual_norm	4.103249991933505	3.3670976497232914	5.358220680734074	108
19	dependency_swap:alpha=1	control_logp	-0.6650551456820082	-0.706165655385013	-0.6262791832736521	108
19	dependency_swap:alpha=1	correct_logp	-0.6233305743447056	-0.6598551119781203	-0.5852769612300176	108
19	dependency_swap:alpha=1	necessity_change	-0.00513219502237108	-0.011781565555267864	0.0006529872305691233	108
19	dependency_swap:alpha=1	necessity_logp	-0.6284627693670767	-0.6642624599790131	-0.5909862391754157	108
19	dependency_swap:alpha=1	paired_logp_gap	0.04172457133730253	0.030583342271684497	0.05384315656567059	108
19	dependency_swap:alpha=1	random_gain	-0.0014077652659681109	-0.0047377365192881335	0.0011785821471777226	108
19	dependency_swap:alpha=1	rescue_gain	-0.00011846671501795451	-0.005113835167139768	0.004851496754283149	108
19	dependency_swap:alpha=1	rescue_logp	-0.6651736123970261	-0.7055058252790736	-0.6251068311674451	108
19	dependency_swap:alpha=1	residual_norm	6.210722362001737	5.028984876156405	7.666020374289817	108
19	locally_corrupted:alpha=1	control_logp	-0.6236817029615244	-0.6589155734827121	-0.5866307496990043	108
19	locally_corrupted:alpha=1	correct_logp	-0.6233305743447056	-0.6595102915540337	-0.5863802073592389	108
19	locally_corrupted:alpha=1	necessity_change	0.0020024551561585177	0.00010384819987747404	0.0037705539587747153	108
19	locally_corrupted:alpha=1	necessity_logp	-0.6213281191885471	-0.6547956163374087	-0.5878556806628628	108
19	locally_corrupted:alpha=1	paired_logp_gap	0.00035112861681867527	-0.0028059372954346517	0.004235513494522483	108
19	locally_corrupted:alpha=1	random_gain	-0.00036599832000555816	-0.0011130642387326118	0.00039727098342997046	108
19	locally_corrupted:alpha=1	rescue_gain	-0.0013112819029225244	-0.0033428374505429354	0.0009101247518426836	108
19	locally_corrupted:alpha=1	rescue_logp	-0.6249929848644469	-0.6596681796152283	-0.5884019082722565	108
19	locally_corrupted:alpha=1	residual_norm	2.1858860077681364	1.9427972763500831	2.429154391421212	108
21	counterfactual_rationale:alpha=1	control_logp	-0.628333514901223	-0.6669040565482444	-0.5923204611641941	108
21	counterfactual_rationale:alpha=1	correct_logp	-0.6233305743447056	-0.6593861680512352	-0.5872132815834549	108
21	counterfactual_rationale:alpha=1	necessity_change	0.003966801420406059	-0.0004514101996190018	0.007745100999319995	108
